id,hi_int_prncp_pd,acc_now_delinq,acc_open_past_24mths,addr_state,annual_inc,application_type,avg_cur_bal,bc_util,delinq_2yrs,delinq_amnt,dti,earliest_cr_line,emp_length,emp_title,grade,home_ownership,initial_list_status,int_rate,last_credit_pull_d,loan_amnt,mort_acc,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_30dpd,out_prncp_inv,pub_rec,pub_rec_bankruptcies,purpose,sub_grade,term,tot_coll_amt,tot_cur_bal,total_rec_late_fee,verification_status
3934,0,0,1,OR,60000,Individual,17401,63.4,0,0,17.13,Jan-2002,10+ years,Owner,A,MORTGAGE,w,6.24,Feb-2019,17500,3,10,0,0,0,0,0,0,debt_consolidation,A2,36 months,0,156610,0,Source Verified
3935,0,0,4,OR,80000,Individual,2176,59.9,0,0,9.82,May-2010,3 years,Owner,E,RENT,w,19.99,Oct-2016,11200,0,13,0,0,0,0,0,0,credit_card,E3,60 months,0,28293,0,Source Verified
3936,0,0,3,OR,40000,Individual,1757,72.6,1,0,6.9,Jun-1997,10+ years,Owner,C,RENT,f,12.69,Jul-2018,4000,5,13,0,0,0,0,1,1,debt_consolidation,C2,36 months,0,17572,15,Source Verified
3937,0,0,4,FL,118000,Individual,6717,70.8,0,0,17.95,Jan-2002,1 year,Owner,D,OWN,w,18.25,Feb-2019,35000,2,9,0,0,0,5178.7,0,0,small_business,D3,36 months,0,60451,126.98,Verified
3938,0,0,4,FL,85000,Individual,27298,41.3,0,0,14.03,Nov-1974,< 1 year,Owner,C,MORTGAGE,w,12.29,Jul-2018,35000,2,8,0,0,0,0,0,0,credit_card,C1,60 months,0,218381,0,Source Verified
3939,0,0,7,FL,60000,Individual,1564,48.5,0,0,9.18,Sep-1988,10+ years,Owner,A,MORTGAGE,w,7.49,Jul-2018,11000,0,14,0,0,0,0,0,0,debt_consolidation,A4,36 months,0,15638,0,Source Verified
3940,0,0,2,FL,85000,Individual,24881,0,2,0,19.58,Nov-2007,4 years,Owner,B,MORTGAGE,w,9.92,Feb-2019,8000,2,6,0,0,0,5801.87,0,0,home_improvement,B2,36 months,0,149288,0,Not Verified
3941,0,0,2,FL,100000,Individual,33764,40.9,0,0,25.72,Apr-1995,10+ years,Owner,A,OWN,w,6.19,Feb-2019,10000,2,14,0,0,0,7670.79,0,0,house,A2,36 months,0,472699,0,Not Verified
3942,0,0,16,FL,175000,Individual,7397,21.1,0,0,20.3,Sep-2006,3 years,Owner,C,MORTGAGE,w,13.99,Feb-2019,30000,0,25,0,0,0,12300.13,0,0,credit_card,C3,36 months,0,184922,0,Verified
3943,0,0,4,FL,60000,Individual,2421,23.5,0,0,16.19,Oct-2003,3 years,Owner,A,RENT,w,7.35,Feb-2019,15000,0,13,0,0,0,8326.16,0,0,other,A4,36 months,0,31474,0,Source Verified
3944,0,0,9,FL,48000,Individual,1609,20.1,0,0,21.58,Jan-2013,< 1 year,Owner,C,MORTGAGE,w,15.31,Feb-2018,21000,0,14,0,0,0,0,0,0,debt_consolidation,C5,60 months,0,22520,0,Source Verified
3945,0,0,2,FL,68133,Individual,2623,100,0,0,15.13,Jun-2012,6 years,Owner,E,RENT,f,22.9,Oct-2018,3500,0,7,0,0,0,0,0,0,moving,E1,36 months,0,18363,0,Not Verified
3946,0,1,2,FL,1250000,Individual,59339,60.2,2,0,3.66,Aug-1996,6 years,Owner,D,MORTGAGE,f,16.99,Feb-2019,25000,3,12,1,1,0,0,0,0,small_business,D3,36 months,0,652725,0,Source Verified
3947,0,0,5,FL,36000,Individual,2560,13.7,0,0,29.66,Feb-1990,10+ years,Owner,B,MORTGAGE,f,8.18,Jul-2018,11200,0,17,0,0,0,0,0,0,credit_card,B1,36 months,1147,40959,0,Not Verified
3948,0,0,4,FL,90064,Individual,31549,86.5,3,0,28.99,Jan-1994,4 years,Owner,D,MORTGAGE,f,18.99,Feb-2019,23500,3,15,0,0,0,7172.21,0,0,debt_consolidation,D3,36 months,90,473231,0,Verified
3949,0,0,2,IL,150000,Individual,6209,64.2,0,0,12.14,Aug-1986,10+ years,Owner,B,MORTGAGE,w,9.44,Feb-2019,8000,2,16,0,0,0,5153.82,4,0,other,B1,36 months,0,99345,0,Not Verified
3950,0,0,3,IL,75000,Individual,4426,92.1,0,0,20.88,Nov-2005,5 years,Owner,B,MORTGAGE,w,9.99,Feb-2019,29500,0,11,0,0,0,7690.33,0,0,debt_consolidation,B3,60 months,0,48687,0,Source Verified
3951,0,0,9,IL,300000,Individual,8783,76.6,0,0,18.19,Oct-1995,10+ years,Owner,A,MORTGAGE,w,5.32,Feb-2019,40000,1,17,0,0,0,8284.31,2,0,debt_consolidation,A1,36 months,0,149308,0,Verified
3952,0,0,5,IL,90000,Individual,25066,78.6,0,0,12.69,Aug-2002,7 years,Owner,D,MORTGAGE,f,17.57,Feb-2019,25000,3,13,0,0,0,0,0,0,debt_consolidation,D4,60 months,0,325863,0,Not Verified
3953,0,0,4,CA,60000,Individual,3896,70.7,0,0,23.92,Nov-2004,3 years,Owner,B,RENT,w,11.47,Feb-2019,20000,0,11,0,0,0,652.78,0,0,credit_card,B5,36 months,0,42859,0,Source Verified
3954,0,0,1,CA,24000,Individual,2833,51.8,0,0,29.45,Mar-1996,10+ years,Owner,B,RENT,w,10.75,Feb-2019,10075,1,7,0,0,0,0,1,1,debt_consolidation,B4,36 months,0,19828,0,Not Verified
3955,0,0,3,CA,120000,Individual,5895,56.6,0,0,10.47,Feb-2006,5 years,Owner,E,RENT,w,20.75,Aug-2017,24000,2,6,0,0,0,0,0,0,debt_consolidation,E2,60 months,0,35369,0,Source Verified
3956,0,0,3,CA,92000,Individual,32768,54.2,0,0,28.82,Apr-1976,10+ years,Owner,A,MORTGAGE,w,7.99,Jul-2018,7500,5,9,0,0,0,0,1,1,home_improvement,A5,36 months,0,294915,0,Source Verified
3957,0,0,4,CA,120000,Individual,19868,40.6,0,0,6.68,Jul-2005,1 year,Owner,A,MORTGAGE,w,5.32,Jan-2019,9600,1,10,0,0,0,0,0,0,debt_consolidation,A1,36 months,6561,178808,0,Not Verified
3958,0,0,1,CA,50000,Individual,5645,48.4,1,0,3.79,Sep-2007,3 years,Owner,B,RENT,w,8.24,Feb-2019,6000,0,6,0,0,0,1641.08,0,0,debt_consolidation,B1,36 months,0,33870,0,Not Verified
3959,0,0,0,CA,52000,Individual,9315,51.8,0,0,18.72,Jan-1994,10+ years,Owner,B,MORTGAGE,w,8.39,Jun-2017,16000,0,11,0,0,0,0,0,0,credit_card,B1,36 months,14873,102464,0,Verified
3960,0,0,1,CA,75000,Individual,22891,37.6,0,0,25.6,Apr-2002,< 1 year,Owner,A,MORTGAGE,w,7.21,Sep-2017,15000,2,15,0,0,0,7486.81,0,0,debt_consolidation,A3,36 months,0,343371,0,Not Verified
3961,0,0,3,CA,96000,Individual,1069,73,0,0,3.33,Feb-1984,10+ years,Owner,A,RENT,w,7.97,Feb-2019,10000,0,7,0,0,0,5297.44,2,1,debt_consolidation,A5,36 months,0,6411,0,Source Verified
3962,0,0,8,CA,40000,Individual,3241,53,0,0,26.87,Jun-2007,6 years,Owner,B,RENT,w,9.8,Jan-2019,12000,0,26,0,0,0,0,0,0,debt_consolidation,B3,36 months,0,74536,0,Verified
3963,0,0,3,CA,28000,Individual,719,30.1,0,0,5.79,May-2011,4 years,Owner,B,RENT,w,9.75,Dec-2018,5000,0,7,0,0,0,0,0,0,other,B3,36 months,0,5033,0,Source Verified
3964,0,0,1,CA,80000,Individual,7536,0,1,0,2.34,Jul-1975,10+ years,Owner,C,OWN,w,13.49,Feb-2019,8000,2,4,0,1,0,0,0,0,other,C2,36 months,0,30142,0,Source Verified
3965,0,0,8,CA,120000,Individual,48632,40.2,0,0,16.44,Jul-1986,10+ years,Owner,A,OWN,w,8.46,Feb-2019,5000,2,10,0,0,0,4504.79,0,0,credit_card,A5,36 months,0,486321,0,Not Verified
3966,0,0,1,CA,51000,Individual,1881,36,1,0,13.31,Mar-1968,10+ years,Owner,C,RENT,w,12.29,Oct-2018,15000,2,11,0,0,0,0,0,0,debt_consolidation,C1,36 months,0,20686,0,Source Verified
3967,0,0,1,CA,45000,Individual,24376,35.6,0,0,6.99,Feb-1977,< 1 year,Owner,A,MORTGAGE,w,7.07,Feb-2019,7000,2,7,0,0,0,4070.66,0,0,debt_consolidation,A2,36 months,0,146257,0,Source Verified
3968,0,0,8,CA,40000,Individual,16778,28,0,0,3.87,Nov-2004,3 years,Owner,C,MORTGAGE,w,12.39,Jan-2018,6000,5,9,0,0,0,0,1,1,other,C1,36 months,0,151001,0,Verified
3969,0,0,5,CA,32000,Individual,1013,53.3,0,0,27.42,Jul-2005,6 years,Owner,B,RENT,w,11.99,Feb-2019,5000,0,10,0,0,0,3396.93,1,0,debt_consolidation,B5,36 months,1535,10126,0,Source Verified
3970,0,0,4,CA,40000,Individual,2324,21.8,0,0,12.47,Oct-1999,5 years,Owner,B,RENT,f,8.18,Feb-2019,15000,0,8,0,0,0,5425.94,0,0,credit_card,B1,60 months,0,16268,0,Not Verified
3971,0,0,8,CA,65000,Individual,12404,73.2,0,0,14.67,Jul-1999,6 years,Owner,E,RENT,f,19.52,Jul-2018,10000,0,13,0,0,0,0,1,0,moving,E2,36 months,1636,161248,0,Source Verified
3972,0,0,4,CA,85000,Individual,5223,33,0,0,10.39,Oct-2007,4 years,Owner,C,RENT,f,13.49,Feb-2019,8000,0,7,0,0,0,2793.73,0,0,debt_consolidation,C2,36 months,0,36558,0,Source Verified
3973,0,0,2,CA,26200,Individual,1971,56.1,0,0,18.42,Aug-1990,6 years,Owner,D,RENT,f,19.99,Oct-2018,9000,0,8,0,0,0,0,1,1,debt_consolidation,D4,36 months,0,15771,0,Verified
3974,0,0,9,OH,37000,Individual,1762,48.6,0,0,17.13,May-2008,2 years,Owner,C,RENT,w,15.49,Feb-2019,4000,0,27,0,0,0,3165.88,0,0,home_improvement,C4,36 months,6997,47570,0,Not Verified
3975,0,0,1,OH,60000,Individual,10292,49.5,13,0,9.28,Oct-2000,2 years,Owner,B,MORTGAGE,w,9.75,Feb-2019,5000,0,9,0,13,0,0,0,0,debt_consolidation,B3,36 months,0,82339,0,Source Verified
3976,0,0,2,NY,85000,Individual,3432,20,0,0,22.7,Feb-1997,< 1 year,Owner,C,OWN,w,14.85,May-2018,32300,0,7,0,0,0,0,2,0,moving,C5,36 months,0,24026,0,Verified
3977,0,0,2,NY,80000,Individual,3541,87.4,0,0,11.4,Dec-2005,3 years,Owner,B,OWN,w,11.8,Feb-2019,14500,0,5,0,0,0,13477.07,0,0,debt_consolidation,B4,36 months,110,17704,0,Source Verified
3978,0,0,0,NY,43000,Individual,8020,79.7,0,0,15.43,Aug-1996,10+ years,Owner,B,MORTGAGE,w,10.49,Jul-2018,10000,2,6,0,0,0,0,0,0,credit_card,B3,36 months,526,48121,0,Not Verified
3979,0,0,2,NY,95000,Individual,14027,13.7,0,0,9.5,Jun-1999,9 years,Owner,A,RENT,w,7.07,Feb-2019,15000,0,10,0,0,0,7896.09,0,0,credit_card,A2,36 months,0,140272,0,Not Verified
3980,0,0,10,NY,78000,Individual,3932,52.1,0,0,24.23,Oct-2006,9 years,Owner,B,OWN,w,11.49,Feb-2019,12000,0,17,0,0,0,0,0,0,debt_consolidation,B5,36 months,0,62910,19.78,Not Verified
3981,0,0,6,NY,36000,Individual,807,35.8,0,0,8.7,Jun-2001,< 1 year,Owner,B,RENT,w,10.99,Feb-2019,4200,0,8,0,0,0,0,0,0,credit_card,B4,36 months,150,6456,0,Not Verified
3982,0,0,1,NY,104000,Individual,5181,32.4,0,0,6.85,Dec-2000,10+ years,Owner,C,RENT,w,12.39,Feb-2019,25000,0,1,0,0,0,0,0,0,debt_consolidation,C1,36 months,0,5181,0,Verified
3983,0,0,10,NY,150000,Individual,1237,53,1,0,7.52,Nov-1999,10+ years,Owner,E,RENT,f,23.99,Oct-2018,21000,0,22,0,0,0,0,0,0,debt_consolidation,E2,36 months,0,27211,0,Source Verified
3984,0,0,5,NY,140000,Individual,2020,14.3,1,0,4.54,Jun-2012,10+ years,Owner,E,RENT,f,23.4,Feb-2019,2500,0,9,0,0,0,0,0,0,debt_consolidation,E1,36 months,0,18180,0,Source Verified
3985,0,0,4,NY,30000,Joint App,51089,23.3,0,0,51.72,Jan-2000,< 1 year,Owner,A,MORTGAGE,w,5.32,Feb-2019,35000,7,9,0,0,0,21090.63,0,0,home_improvement,A1,36 months,0,459797,0,Not Verified
3986,0,0,12,TX,125000,Individual,23970,37,0,0,17.94,Apr-1999,5 years,Owner,C,MORTGAGE,w,15.99,Feb-2019,40000,8,25,0,0,0,27061.9,0,0,debt_consolidation,C5,60 months,0,599248,0,Verified
3987,0,0,2,TX,35000,Individual,1859,96.2,0,0,12.45,Oct-2005,10+ years,Owner,B,RENT,w,11.47,Feb-2019,8000,2,5,0,0,0,260.95,0,0,small_business,B5,36 months,0,9297,0,Source Verified
3988,0,0,4,TX,75000,Individual,14709,1.7,0,0,10.91,Aug-1998,7 years,Owner,A,MORTGAGE,w,5.32,Jan-2019,8000,1,9,0,0,0,0,0,0,car,A1,36 months,0,132384,0,Not Verified
3989,0,0,3,TX,70000,Individual,15729,55.5,0,0,30.84,Mar-1994,10+ years,Owner,C,MORTGAGE,w,14.46,Feb-2019,28000,2,10,0,0,0,0,0,0,credit_card,C4,36 months,893,157289,0,Verified
3990,0,0,5,TX,110000,Individual,16030,50.1,0,0,9.23,Oct-2006,3 years,Owner,A,MORTGAGE,w,7.97,Feb-2019,12000,2,11,0,0,0,0,0,0,debt_consolidation,A5,36 months,0,176334,0,Source Verified
3991,0,0,0,TX,100000,Individual,12654,46.2,1,0,19.78,Apr-2005,10+ years,Owner,B,MORTGAGE,w,10.56,Feb-2019,40000,1,7,0,1,0,32168.11,0,0,home_improvement,B3,36 months,0,88577,0,Not Verified
3992,0,0,3,TX,300000,Individual,19361,25.6,1,0,6.58,Jan-1973,10+ years,Owner,A,OWN,w,5.32,Feb-2019,9500,41,43,0,0,0,5201.87,0,0,house,A1,36 months,0,832533,0,Verified
3993,0,0,3,TX,50000,Individual,1322,44.4,0,0,10.17,Nov-2000,10+ years,Owner,B,MORTGAGE,w,9.17,Jul-2018,10000,0,12,0,0,0,0,0,0,credit_card,B2,36 months,0,15858,0,Source Verified
3994,0,0,3,TX,120000,Individual,5292,30.2,0,0,18.77,Sep-2005,3 years,Owner,A,OWN,w,8.46,Feb-2019,12000,0,7,0,0,0,10813.65,0,0,home_improvement,A5,36 months,0,37042,18.93,Not Verified
3995,0,0,8,TX,125000,Individual,6225,41.3,0,0,10.01,Apr-2006,2 years,Owner,A,RENT,w,7.99,Feb-2019,6000,0,9,0,0,0,1812.59,1,1,credit_card,A5,36 months,0,56025,0,Source Verified
3996,0,0,6,TX,600000,Individual,14670,77.6,1,0,8.63,May-1996,10+ years,Owner,A,MORTGAGE,f,7.99,Feb-2019,16000,4,15,0,0,0,6223.06,0,0,car,A5,36 months,0,176044,0,Source Verified
3997,0,0,1,TX,140000,Individual,13432,91.7,0,0,5.6,Apr-1974,10+ years,Owner,B,MORTGAGE,f,9.99,Feb-2019,30000,1,9,0,0,0,0,5,0,credit_card,B3,36 months,0,120891,48.3900000512,Source Verified
3998,0,0,1,TX,25000,Joint App,3815,71.5,2,0,30.63,Dec-1998,< 1 year,Owner,C,MORTGAGE,w,15.05,Apr-2018,20000,1,6,0,0,0,0,0,0,credit_card,C4,60 months,0,22888,0,Not Verified
3999,0,0,5,TN,150000,Individual,44447,93.6,2,0,25.02,Aug-1995,10+ years,Owner,B,MORTGAGE,w,10.78,May-2018,20000,2,11,0,0,0,0,0,0,home_improvement,B4,36 months,0,444468,0,Not Verified
4000,0,0,1,PA,51460,Individual,3460,61.1,0,0,18.54,Aug-1999,10+ years,Owner,B,RENT,w,10.41,Feb-2019,15000,1,6,0,0,0,10508.39,0,0,debt_consolidation,B3,36 months,0,17302,0,Verified
4001,0,0,4,PA,60000,Individual,6077,86.3,0,0,27.62,Mar-1996,10+ years,Owner,C,OWN,w,14.46,Feb-2019,11200,0,10,0,0,0,0,1,1,credit_card,C4,36 months,0,60773,0,Source Verified
4002,0,0,5,PA,37000,Individual,4293,98.7,0,0,17.84,Jul-2001,< 1 year,Owner,D,RENT,f,15.61,Oct-2016,10000,0,7,0,0,0,0,0,0,debt_consolidation,D1,36 months,0,30049,0,Source Verified
4003,0,0,1,PA,40000,Individual,3122,68.5,1,0,14.25,Mar-2003,3 years,Owner,C,OWN,f,15.99,Nov-2018,20000,0,6,0,0,0,0,0,0,credit_card,C5,36 months,0,18734,0,Not Verified
4004,0,0,6,PA,50000,Individual,2985,49.9,0,0,15.76,Aug-1994,1 year,Owner,B,RENT,f,9.16,Jul-2018,16000,2,12,0,0,0,0,0,0,credit_card,B2,60 months,0,32839,0,Not Verified
4005,0,0,4,UT,150000,Individual,19236,41.6,0,0,5.66,Nov-2007,1 year,Owner,B,MORTGAGE,w,10.91,Feb-2019,25800,3,10,0,0,0,0,1,0,debt_consolidation,B4,36 months,0,192362,0,Source Verified
4006,0,0,3,UT,150000,Individual,34051,87,3,0,16.36,Aug-1998,1 year,Owner,B,MORTGAGE,f,9.99,Jul-2018,17000,4,11,0,1,0,0,0,0,medical,B3,36 months,0,374562,0,Verified
4007,0,0,2,NV,300000,Individual,4552,44.5,0,0,7.16,Nov-1997,10+ years,Owner,A,MORTGAGE,w,5.32,Feb-2019,32000,0,12,0,0,0,10323.58,0,0,credit_card,A1,36 months,0,50067,0,Verified
4008,0,0,1,NV,75000,Individual,4199,18.3,0,0,6.61,Dec-2004,1 year,Owner,A,RENT,w,6.97,Feb-2019,12000,0,11,0,0,0,0,0,0,other,A3,36 months,0,46193,0,Source Verified
4009,0,0,2,GA,48000,Individual,1242,82,0,0,8.48,Jul-2003,4 years,Owner,C,OWN,w,13.98,Aug-2017,15325,0,7,0,0,0,0,0,0,debt_consolidation,C3,36 months,0,8695,26.18,Source Verified
4010,0,0,1,GA,80000,Individual,31027,83.2,0,0,7.17,Dec-2005,1 year,Owner,C,MORTGAGE,w,14.49,Sep-2017,5000,2,5,0,0,0,667.66,2,1,other,C4,36 months,142,155137,0,Source Verified
4011,0,0,11,GA,125000,Individual,15752,89,0,0,21.7,Jul-2001,3 years,Owner,C,MORTGAGE,w,14.99,Feb-2019,15000,4,15,0,0,0,0,1,1,debt_consolidation,C4,60 months,0,236287,0,Source Verified
4012,0,0,6,GA,75000,Individual,8191,55.7,1,0,25.73,Dec-2012,10+ years,Owner,F,MORTGAGE,w,28.72,Feb-2019,20000,0,10,0,0,0,17063.82,2,0,debt_consolidation,F1,60 months,0,73717,0,Not Verified
4013,0,0,2,GA,150000,Individual,58739,57.7,0,0,5.92,Aug-1996,10+ years,Owner,A,MORTGAGE,f,6.49,Jul-2018,20000,6,10,0,0,0,0,4,0,credit_card,A2,36 months,0,528652,0,Source Verified
4014,0,0,0,GA,100000,Individual,28118,57.3,0,0,23.31,Sep-2000,9 years,Owner,A,MORTGAGE,f,7.49,Jul-2018,30000,3,11,0,0,0,0,0,0,debt_consolidation,A4,36 months,0,281182,0,Source Verified
4015,0,0,5,MI,150000,Individual,29127,56.6,0,0,14.95,Oct-1994,10+ years,Owner,D,MORTGAGE,w,17.99,Feb-2019,23875,1,10,0,0,0,0,0,0,debt_consolidation,D2,60 months,93,291270,0,Source Verified
4016,0,0,4,MI,125000,Individual,438,7.1,0,0,1.16,Sep-2005,4 years,Owner,D,RENT,w,19.99,Dec-2016,27300,0,9,0,0,0,0,0,0,home_improvement,D4,36 months,0,3502,0,Source Verified
4017,0,0,4,MI,68000,Individual,7255,49.1,4,0,13.15,Jul-1992,10+ years,Owner,C,MORTGAGE,w,14.99,Feb-2019,20000,3,20,0,0,0,0,0,0,credit_card,C5,60 months,0,130590,0,Source Verified
4018,0,0,3,MI,100000,Individual,12606,75.3,0,0,25.72,Jul-2003,10+ years,Owner,B,MORTGAGE,w,10.42,Feb-2019,18000,0,9,0,0,0,10686.24,1,1,credit_card,B3,36 months,0,113454,0,Not Verified
4019,0,0,9,MI,95000,Individual,2056,61.9,1,0,17.65,Mar-1997,10+ years,Owner,F,RENT,f,24.11,Apr-2018,3475,1,16,0,0,0,0,0,0,small_business,F2,36 months,2576,32890,0,Source Verified
4020,0,0,1,MI,10000,Joint App,4872,0,0,0,22.09,Aug-2002,5 years,Owner,B,OWN,w,12.13,Feb-2019,20000,0,7,0,0,0,17978.39,0,0,house,B5,60 months,0,29232,0,Not Verified
4021,0,0,0,IN,40000,Individual,1459,81.6,0,0,15.72,Nov-2004,3 years,Owner,E,RENT,w,23.99,Jan-2019,10000,0,9,0,0,0,0,1,0,small_business,E2,36 months,88,11670,0,Source Verified
4022,0,0,0,IN,35000,Individual,28385,0.7,2,0,2.4,Jul-2003,3 years,Owner,B,MORTGAGE,w,9.93,Jan-2019,23975,5,5,0,1,0,0,0,0,home_improvement,B2,60 months,0,141927,0,Verified
4023,0,0,2,VA,56000,Individual,754,68.4,0,0,9.49,Jul-2001,2 years,Owner,B,MORTGAGE,w,9.93,Feb-2019,8500,4,13,0,0,0,5031.14,1,1,credit_card,B2,36 months,0,9808,0,Not Verified
4024,0,0,5,VA,95000,Individual,57756,100.3,0,0,24.67,Nov-2011,3 years,Owner,C,MORTGAGE,w,15.02,Feb-2019,20000,2,8,0,0,0,18193.73,0,0,debt_consolidation,C3,36 months,0,462049,0,Verified
4025,0,0,0,VA,50000,Individual,5616,82.7,0,0,22.23,Jan-2005,5 years,Owner,B,RENT,w,10.91,Feb-2019,5000,0,7,0,0,0,2564.09,1,1,credit_card,B4,36 months,0,33698,0,Source Verified
4026,0,0,5,VA,72000,Individual,3462,41,0,0,24.58,Dec-2003,4 years,Owner,B,RENT,f,11.49,Nov-2018,6000,0,10,0,0,0,0,0,0,car,B5,36 months,0,34618,0,Not Verified
4027,0,0,1,NJ,90000,Individual,981,26.6,2,0,2.93,Jun-1997,6 years,Owner,E,OWN,w,24.49,Jun-2017,24000,1,10,0,0,0,0,0,0,home_improvement,E3,60 months,0,7847,0,Source Verified
4028,0,0,2,NJ,75000,Individual,2307,62,3,0,16.18,Jul-2003,10+ years,Owner,D,RENT,w,22.35,Feb-2019,22000,5,8,0,0,0,20728.51,0,0,debt_consolidation,D5,60 months,0,16146,0,Source Verified
4029,0,0,4,NJ,110000,Individual,3980,33.1,1,0,10.33,Aug-2000,1 year,Owner,C,RENT,w,13.99,Nov-2018,15000,0,11,0,0,0,0,0,0,small_business,C3,36 months,0,39797,0,Source Verified
4030,0,0,8,MT,120000,Individual,34797,91.6,1,0,32.41,Sep-2005,8 years,Owner,B,MORTGAGE,w,11.49,Feb-2019,7500,4,12,0,0,0,1437.52,0,0,credit_card,B5,36 months,0,417563,0,Source Verified
4031,0,0,5,WI,47000,Individual,13992,14.6,0,0,11.62,Apr-1998,10+ years,Owner,A,MORTGAGE,w,6.99,Jun-2018,9000,5,11,0,0,0,0,2,0,debt_consolidation,A3,36 months,0,153910,0,Source Verified
4032,0,0,8,WI,40000,Individual,1997,17.6,0,0,36.33,Oct-2002,10+ years,Owner,A,RENT,f,7.97,Jun-2018,10000,0,15,0,0,0,0,0,0,credit_card,A5,36 months,60,29950,0,Source Verified
4033,0,0,5,WI,80000,Individual,1388,43.5,0,0,4.86,Jul-1999,5 years,Owner,E,RENT,f,22.39,Dec-2017,25000,0,8,0,0,0,0,1,0,debt_consolidation,E1,60 months,1228,11103,0,Verified
4034,0,0,2,WV,95000,Individual,7152,87.1,1,0,21.53,Dec-2006,< 1 year,Owner,D,MORTGAGE,f,18.06,Feb-2019,18000,1,9,0,0,0,0,1,1,credit_card,D2,60 months,0,64366,0,Verified
4035,0,0,4,KS,300000,Individual,42059,0.1,1,0,4.69,Jan-2005,9 years,Owner,C,MORTGAGE,w,13.49,Feb-2019,35000,2,10,0,0,0,12223.28,0,0,debt_consolidation,C2,36 months,99,420587,0,Verified
4036,0,0,5,KS,65000,Individual,5359,2,0,0,11.95,Jan-2001,5 years,Owner,C,RENT,f,14.99,Feb-2019,8400,0,7,0,0,0,3225.82,0,0,small_business,C4,36 months,1502,37511,0,Source Verified
4037,0,0,4,MD,50000,Individual,18261,0,0,0,9.67,Nov-1997,5 years,Owner,B,MORTGAGE,w,9.58,Feb-2019,20000,2,7,0,0,0,12157.18,0,0,major_purchase,B1,60 months,0,127825,0,Not Verified
4038,0,0,7,MD,200000,Individual,21741,58.5,0,0,19.61,Aug-1986,2 years,Owner,B,MORTGAGE,w,10.49,Feb-2019,25000,4,28,0,0,0,11374.85,0,0,home_improvement,B2,36 months,0,608744,0,Verified
4039,0,0,10,AZ,60000,Individual,16240,45.2,1,0,32.76,Jun-2002,10+ years,Owner,C,MORTGAGE,w,13.99,Feb-2019,12000,3,14,0,0,0,0,1,1,debt_consolidation,C3,36 months,0,211114,0,Not Verified
4040,0,0,3,AZ,63000,Individual,11086,68.9,0,0,26.3,Mar-2006,3 years,Owner,B,OWN,w,11.49,Feb-2019,10000,0,6,0,0,0,4586.38,0,0,debt_consolidation,B5,36 months,0,66515,0,Source Verified
4041,0,0,12,AZ,350000,Individual,37409,2,0,0,14.44,Jun-2005,8 years,Owner,A,MORTGAGE,w,7.99,Jul-2018,35000,1,17,0,0,0,0,0,0,home_improvement,A5,36 months,0,635949,0,Source Verified
4042,0,0,2,AZ,150000,Individual,26421,63.9,0,0,10.22,Aug-1998,10+ years,Owner,C,MORTGAGE,f,14.49,Jul-2018,40000,3,9,0,0,0,0,0,0,debt_consolidation,C4,36 months,0,211366,0,Source Verified
4043,0,0,5,AZ,42000,Individual,1758,54.3,0,0,13.63,Oct-2007,8 years,Owner,B,RENT,f,11.39,Feb-2019,10400,0,8,0,0,0,3866.13,0,0,credit_card,B3,36 months,0,14062,0,Verified
4044,0,0,2,DE,54000,Individual,10678,11.9,0,0,11.93,Feb-1996,10+ years,Owner,A,MORTGAGE,w,5.93,Dec-2018,24000,10,11,0,0,0,0,0,0,debt_consolidation,A1,36 months,0,106779,0,Not Verified
4045,0,0,4,MA,255000,Individual,70992,88.8,3,0,12,Jun-1998,10+ years,Owner,D,MORTGAGE,w,19.99,Jan-2019,35000,2,12,0,0,0,0,0,0,credit_card,D4,60 months,0,780913,46.36,Source Verified
4046,0,0,2,MA,50000,Individual,6041,51.5,0,0,32.41,Mar-1988,< 1 year,Owner,A,MORTGAGE,w,7.97,Feb-2019,12000,2,7,0,0,0,7669.63,0,0,home_improvement,A5,36 months,0,42288,0,Not Verified
4047,0,0,1,MA,100000,Individual,12361,2.3,0,0,1.4,Feb-1982,10+ years,Owner,A,MORTGAGE,f,6.68,Sep-2017,7500,4,8,0,0,0,0,0,0,medical,A3,36 months,0,98888,0,Source Verified
4048,0,0,1,NH,40000,Individual,20092,57.9,2,0,20.46,Aug-1998,4 years,Owner,B,MORTGAGE,w,9.17,Feb-2017,13000,6,6,0,0,0,0,2,0,debt_consolidation,B2,36 months,443,120550,0,Not Verified
4049,0,0,0,AL,125000,Individual,118994,15.1,1,0,0.24,Jan-2003,9 years,Owner,B,MORTGAGE,w,9.43,Feb-2019,6000,3,4,0,1,0,4499.09,0,0,other,B1,36 months,0,237987,0,Source Verified
4050,0,0,1,AL,74000,Individual,15104,87.7,0,0,38.74,Jul-1997,10+ years,Owner,D,MORTGAGE,w,17.27,Feb-2019,14575,3,15,0,0,0,8347.75,0,0,credit_card,D2,60 months,0,211449,0,Source Verified
4051,0,0,5,AL,180000,Individual,42458,89.4,0,0,6.15,Jun-2001,7 years,Owner,C,MORTGAGE,f,12.62,Feb-2019,10000,2,6,0,0,0,5743.95,0,0,debt_consolidation,C1,36 months,0,254749,0,Source Verified
